Word,Sentiment
relearning,0
relearns,0
releasable,0
release,0
released,0
releasees,0
releasing,0
relegate,0
relegated,0
relegates,0
relegating,0
relegation,0
relending,0
relent,0
relented,0
relenting,0
relentless,0
relentlessly,0
relentlessness,0
relents,0
relettering,0
reletting,0
relevance,0
relevancy,0
relevant,0
relevantly,0
releveraging,0
reliability,0
reliable,0
reliably,0
reliance,0
reliant,0
relic,0
relicense,0
relicensed,0
relicensing,0
relied,0
relief,0
relies,0
relieve,0
relieved,0
reliever,0
relieving,0
relight,0
relighted,0
relighting,0
relights,0
religion,0
religious,0
religiously,0
religiousness,0
reline,0
relined,0
relines,0
relining,0
relinquish,-1
relinquished,-1
relinquishes,-1
relinquishing,-1
relinquishment,-1
reliquary,0
relish,0
relished,0
relishing,0
relist,0
relisted,0
relisting,0
relit,0
relivable,0
relive,0
relived,0
relives,0
reliving,0
reload,0
reloadable,0
reloaded,0
reloading,0
reloads,0
relocatable,0
relocate,0
relocated,0
relocates,0
relocating,0
relocation,0
relook,0
relooked,0
relooking,0
reluctance,-1
reluctant,-1
reluctantly,0
rely,0
relying,0
rem,0
remade,0
remain,0
remainder,0
remained,0
remaining,0
remains,0
remake,0
remaking,0
remand,0
remanded,0
remanding,0
remanufacture,0
remanufactured,0
remanufacturer,0
remanufacturers,0
remanufactures,0
remanufacturing,0
remap,0
remapped,0
remapping,0
remaps,0
remargin,0
remark,0
remarkable,0
remarkableness,0
remarkablenesses,0
remarkably,0
remarked,0
remarket,0
remarketable,0
remarketed,0
remarketers,0
remarketing,0
remarkets,0
remarking,0
remarriage,0
remarried,0
remarries,0
remarry,0
remarrying,0
rematch,0
remeasure,0
remeasured,0
remeasurement,0
remeasurements,0
remeasures,0
remeasuring,0
remediable,0
remedial,0
remedially,0
remediate,0
remediated,0
remediates,0
remediating,0
remediation,0
remedied,0
remedy,0
remedying,0
remelt,0
remelted,0
remelting,0
remelts,0
remember,0
remembered,0
remembering,0
remembers,0
remembrance,0
remerchandise,0
remerchandising,0
remigrate,0
remigrated,0
remigrates,0
remigrating,0
remind,0
reminded,0
reminder,0
reminding,0
reminds,0
reminisce,0
reminisced,0
reminiscence,0
reminiscent,0
reminiscently,0
reminisces,0
reminiscing,0
remise,0
remised,0
remiss,0
remission,0
remissly,0
remissness,0
remit,0
remittable,0
remittance,0
remitted,0
remitting,0
remix,0
remixed,0
remixes,0
remixing,0
remnant,0
remodel,0
remodeled,0
remodelers,0
remodeling,0
remodelings,0
remodelled,0
remodelling,0
remodels,0
remold,0
remolded,0
remolding,0
remolds,0
remonstrance,0
remonstrant,0
remonstrants,0
remonstrate,0
remonstrated,0
remonstrates,0
remonstrating,0
remorse,0
remorseful,0
remorsefully,0
remorseless,0
remorselessly,0
remorselessness,0
remorselessnesses,0
remote,0
remotely,0
remoteness,0
remoter,0
remotest,0
remount,0
remounted,0
remounting,0
removable,0
removal,0
remove,0
removed,0
remover,0
removing,0
remunerate,0
remunerated,0
remunerates,0
remunerating,0
remuneration,0
remunerative,0
renaissance,0
renal,0
rename,0
renamed,0
renames,0
renaming,0
renascence,0
renascent,0
rend,0
render,0
rendered,0
rendering,0
rendezvous,0
rendezvoused,0
rendezvousing,0
rending,0
rendition,0
rends,0
renegade,0
renege,0
reneged,0
reneger,0
renegers,0
reneging,0
renegotiable,0
renegotiate,-1
renegotiated,-1
renegotiates,-1
renegotiating,-1
renegotiation,-1
renegotiations,-1
renew,0
renewability,0
renewable,0
renewables,0
renewal,0
renewed,0
renewing,0
renews,0
renminbi,0
rennet,0
rennin,0
renominate,0
renominated,0
renominates,0
renominating,0
renomination,0
renominations,0
renounce,-1
renounced,-1
renouncement,-1
renounces,-1
renouncing,-1
renovate,0
renovated,0
renovates,0
renovating,0
renovation,0
renovator,0
renown,0
renowned,0
rent,0
rentable,0
rental,0
rented,0
renter,0
renting,0
renumber,0
renumbered,0
renumbering,0
renumbers,0
renumeration,0
renunciation,0
reoccupancy,0
reoccupation,0
reoccupations,0
reoccupied,0
reoccupies,0
reoccupy,0
reoccupying,0
reoccur,0
reoccurred,0
reoccurrence,0
reoccurring,0
reoccurs,0
reoffer,0
reoffered,0
reoffering,0
reopen,0
reopened,0
reopener,0
reopeners,0
reopening,0
reopenings,0
reopens,0
reorder,0
reordered,0
reordering,0
reorganisation,0
reorganization,0
reorganizational,0
reorganize,0
reorganized,0
reorganizes,0
reorganizing,0
reorient,0
reorientation,0
reoriented,0
reorienting,0
reorients,0
reorigination,0
rep,0
repack,0
repackage,0
repackaged,0
repackagers,0
repackages,0
repackaging,0
repacked,0
repacking,0
repacks,0
repaid,0
repaint,0
repainted,0
repainting,0
repaints,0
repair,0
repairable,0
repaired,0
repairer,0
repairing,0
repairman,0
reparable,0
reparation,-1
repartee,0
repast,0
repatriate,0
repatriated,0
repatriating,0
repatriation,0
repave,0
repaved,0
repaves,0
repaving,0
repay,0
repayable,0
repaying,0
repayment,0
repays,0
repeal,0
repealable,0
repealed,0
repealing,0
repeat,0
repeatability,0
repeatable,0
repeated,0
repeatedly,0
repeater,0
repeating,0
repel,0
repellant,0
repelled,0
repellent,0
repelling,0
repels,0
repent,0
repentance,0
repentant,0
repentantly,0
repented,0
repenting,0
repents,0
repercussion,0
repertoire,0
repertory,0
repetition,0
repetitious,0
repetitiously,0
repetitiousness,0
repetitive,0
repetitively,0
repetitiveness,0
rephotograph,0
rephotographed,0
rephotographing,0
rephotographs,0
rephrase,0
rephrased,0
rephrases,0
rephrasing,0
repine,0
repined,0
repines,0
repining,0
replace,0
replaceable,0
replaced,0
replacement,0
replaces,0
replacing,0
replan,0
replanning,0
replant,0
replanted,0
replanting,0
replants,0
replatforming,0
replay,0
replayed,0
replaying,0
replead,0
repledge,0
repledged,0
replenish,0
replenishable,0
replenished,0
replenishes,0
replenishing,0
replenishment,0
replete,0
repleteness,0
repletenesses,0
repletion,0
replevin,0
replevy,0
replica,0
replicable,0
replicate,0
replicated,0
replicates,0
replicating,0
replication,0
replicator,0
replicators,0
replied,0
reply,0
replying,0
repo,0
repopulate,0
repopulated,0
repopulates,0
repopulating,0
report,0
reportability,0
reportable,0
reportage,0
reported,0
reportedly,0
reporter,0
reporting,0
reportorial,0
repos,0
repose,0
reposed,0
reposeful,0
reposing,0
reposition,0
repositionable,0
repositioned,0
repositioning,0
repository,0
repossess,0
repossessed,-1
repossesses,-1
repossessing,-1
repossession,-1
repower,0
repowered,0
repowering,0
reprehend,0
reprehended,0
reprehending,0
reprehends,0
reprehensibility,0
reprehensible,0
reprehensibly,0
reprehension,0
represent,0
representation,0
representational,0
representative,0
represented,0
representing,0
represents,0
repress,0
repressed,0
represses,0
repressing,0
repression,0
repressive,0
repressively,0
reprice,0
repriceable,0
repriced,0
reprices,0
repricing,0
repricings,0
reprieve,0
reprieved,0
reprieving,0
reprimand,0
reprimanded,0
reprimanding,0
reprint,0
reprinted,0
reprinting,0
reprioritization,0
reprioritize,0
reprioritized,0
reprioritizing,0
reprisal,0
reprise,0
reprised,0
reprises,0
reprising,0
reproach,0
reproachable,0
reproached,0
reproachful,0
reproachfully,0
reproaching,0
reprobate,0
reprocess,0
reprocessed,0
reprocesses,0
reprocessing,0
reprocurement,0
reproduce,0
reproduced,0
reproducer,0
reproduces,0
reproducibility,0
reproducible,0
reproducibly,0
reproducing,0
reproduction,0
reproductive,0
reprogram,0
reprogramed,0
reprograming,0
reprogrammability,0
reprogrammable,0
reprogrammed,0
reprogramming,0
reprograms,0
reprographic,0
reproof,0
reproposed,0
reprorated,0
reprove,0
reproved,0
reproves,0
reproving,0
reprovingly,0
reptile,0
reptilian,0
republic,0
republican,0
republicanism,0
republication,0
republish,0
republished,0
republishes,0
republishing,0
repudiate,-1
repudiated,-1
repudiates,-1
repudiating,-1
repudiation,-1
repudiator,0
repudiators,0
repugnance,0
repugnant,0
repulse,0
repulsed,0
repulsing,0
repulsion,0
repulsive,0
repulsively,0
repulsiveness,0
repurchasable,0
repurchase,0
repurchased,0
repurchaser,0
repurchasing,0
repurpose,0
repurposed,0
repurposes,0
repurposing,0
reputability,0
reputable,0
reputably,0
reputation,0
reputational,0
repute,0
reputed,0
reputedly,0
reputing,0
requalification,0
requalified,0
requalifies,0
requalify,0
requalifying,0
request,0
requested,0
requester,0
requesting,0
requestor,0
requeue,0
requiem,0
require,0
required,0
requirement,0
requires,0
requiring,0
requisite,0
requisition,0
requisitioned,0
requisitioning,0
requital,0
requite,0
requited,0
requiter,0
requiters,0
requites,0
requiting,0
reran,0
rerated,0
rerates,0
rerating,0
reread,0
rereading,0
rereads,0
rerecord,0
rerecorded,0
rerecording,0
rerecords,0
reregistration,0
reregulation,0
rerelease,0
reroof,0
reroofing,0
reroute,0
rerouted,0
reroutes,0
rerouting,0
rerun,0
rerunning,0
resalable,0
resale,0
resalers,0
reschedule,0
rescheduled,0
reschedules,0
rescheduling,0
reschedulings,0
rescind,0
rescindable,0
rescinded,0
rescinding,0
rescinds,0
rescission,0
rescissionary,0
rescoping,0
rescreening,0
rescue,0
rescued,0
rescuer,0
rescuing,0
reseal,0
resealable,0
resealed,0
resealing,0
reseals,0
research,0
researched,0
researcher,0
researching,0
resection,0
resecuritization,0
resecuritizations,0
resecuritized,0
reseed,0
reseeded,0
reseeding,0
reseeds,0
resell,0
reseller,0
resellers,0
reselling,0
resells,0
resemblance,0
resemble,0
resembled,0
resembles,0
resembling,0
resend,0
resent,0
resented,0
resentful,0
resentfully,0
resentfulness,0
resentfulnesses,0
resenting,0
resentment,0
resents,0
resequencing,0
reserpine,0
reservable,0
reservation,0
reserve,0
reserved,0
reservedly,0
reservedness,0
reservednesses,0
reserving,0
reservist,0
reservoir,0
reset,0
resetting,0
resettle,0
resettled,0
resettlement,0
resettles,0
resettling,0
resew,0
resewed,0
resewing,0
resewn,0
resews,0
reshape,0
reshaped,0
reshapes,0
reshaping,0
resharpen,0
resharpened,0
resharpening,0
resharpens,0
reship,0
reshipment,0
reshipped,0
reshipping,0
reships,0
reshuffle,0
reshuffled,0
reshuffling,0
reside,0
resided,0
residence,0
residency,0
resident,0
residential,0
residentially,0
residentials,0
resides,0
residing,0
residual,0
residue,0
residuum,0
resign,-1
resignation,-1
resigned,-1
resignedly,0
resigning,-1
resigns,-1
resilience,0
resiliency,0
resilient,0
resiliently,0
resin,0
resinous,0
resist,0
resistance,0
resistant,0
resisted,0
resister,0
resistible,0
resisting,0
resistive,0
resistivity,0
resistless,0
resistor,0
resists,0
resizable,0
resize,0
resized,0
resizing,0
resold,0
resole,0
resoled,0
resoles,0
resolicitation,0
resoling,0
resolute,0
resolutely,0
resoluteness,0
resolution,0
resolvable,0
resolve,1
resolved,0
resolver,0
resolving,0
resonance,0
resonant,0
resonantly,0
resonate,0
resonated,0
resonates,0
resonating,0
resonator,0
resorption,0
resort,0
resorted,0
resorting,0
resound,0
resounded,0
resounding,0
resoundingly,0
resounds,0
resource,0
resourced,0
resourceful,0
resourcefully,0
resourcefulness,0
resourcing,0
resow,0
resowed,0
resowing,0
resown,0
resows,0
respect,0
respectability,0
respectable,0
respectably,0
respected,0
respecter,0
respectful,0
respectfully,0
respectfulness,0
respecting,0
respective,0
respectively,0
respell,0
respelled,0
respelling,0
respells,0
respelt,0
respin,0
respiration,0
respirator,0
respiratory,0
respire,0
respired,0
respires,0
respiring,0
respite,0
resplendence,0
resplendent,0
resplendently,0
respond,0
responded,0
respondent,0
responder,0
responding,0
responds,0
response,0
responsibility,0
responsible,0
responsibly,0
responsive,0
responsively,0
responsiveness,0
respray,0
resprayed,0
respraying,0
resprays,0
rest,0
restaff,0
restaffed,0
restaffing,0
restaffs,0
restage,0
restaged,0
restaging,0
restart,0
restarted,0
restarting,0
restarts,0
restate,-1
restated,-1
restatement,-1
restates,-1
restating,-1
restaurant,0
restauranteur,0
restauranteurs,0
restaurateur,0
rested,0
restful,0
restfuller,0
restfullest,0
restfully,0
restfulness,0
resting,0
restitch,0
restitched,0
restitches,0
restitching,0
restitution,0
restitutionary,0
restive,0
restively,0
restiveness,0
restless,0
restlessly,0
restlessness,0
restock,0
restocked,0
restocking,0
restocks,0
restoration,0
restorative,0
restore,0
restored,0
restorer,0
restores,0
restoring,0
restrain,0
restrained,0
restrainer,0
restraining,0
restrains,0
restraint,0
restrengthen,0
restrengthened,0
restrengthening,0
restrengthens,0
restrict,0
restricted,0
restricting,0
restriction,0
restrictive,0
restrictively,0
restrictiveness,0
restricts,0
restring,0
restringing,0
restrings,0
restriping,0
restroom,0
restructure,-1
restructured,-1
restructures,-1
restructuring,-1
restructurings,-1
restrung,0
restudied,0
restudies,0
restudy,0
restudying,0
restyle,0
restyled,0
restyles,0
restyling,0
resubdivision,0
resubmission,0
resubmissions,0
resubmit,0
resubmits,0
resubmitted,0
resubmitting,0
resubscribe,0
resubscribed,0
resubscribes,0
resubscribing,0
resubstitute,0
resubstitution,0
result,0
resultant,0
resulted,0
resulting,0
resume,0
resumed,0
resuming,0
resumption,0
resupplied,0
resupplies,0
resupply,0
resupplying,0
resurface,0
resurfaced,0
resurfaces,0
resurfacing,0
resurgence,0
resurgent,0
resurging,0
resurrect,0
resurrected,0
resurrecting,0
resurrection,0
resurrects,0
resurvey,0
resurveyed,0
resurveying,0
resuscitate,0
resuscitated,0
resuscitates,0
resuscitating,0
resuscitation,0
resuscitator,0
resynchronization,0
retail,0
retailed,0
retailer,0
retailing,0
retain,0
retainable,0
retainage,0
retained,0
retainer,0
retaining,0
retainment,0
retains,0
retake,0
retaken,0
retaking,0
retaliate,-1
retaliated,-1
retaliates,-1
retaliating,-1
retaliation,-1
retaliative,0
retaliatory,-1
retard,0
retardant,0
retardation,0
retarded,0
retarder,0
retarders,0
retarding,0
retargeting,0
retaught,0
retch,0
retched,0
retching,0
reteach,0
reteaches,0
reteaching,0
retell,0
retelling,0
retells,0
retendering,0
retension,0
retention,0
retentive,0
retentively,0
retentiveness,0
retest,0
retested,0
retesting,0
retests,0
rethink,0
rethinking,0
rethought,0
reticence,0
reticent,0
reticently,0
reticulation,0
retie,0
retied,0
reties,0
retiming,0
retina,0
retinal,0
retinue,0
retire,0
retired,0
retiree,0
retirement,0
retires,0
retiring,0
retitled,0
retold,0
retook,0
retool,0
retooled,0
retooling,0
retools,0
retort,0
retorted,0
retorting,0
retouch,0
retouched,0
retouches,0
retouching,0
retrace,0
retraced,0
retraces,0
retracing,0
retract,0
retractable,0
retracted,0
retractile,0
retracting,0
retraction,0
retracts,0
retrade,0
retrain,0
retrained,0
retraining,0
retrains,0
retransfer,0
retransferred,0
retranslated,0
retransmission,0
retransmissions,0
retransmit,0
retransmits,0
retransmitted,0
retransmitting,0
retread,0
retreaded,0
retreading,0
retreat,0
retreated,0
retreating,0
retreatment,0
retreatments,0
retrench,0
retrenched,0
retrenches,0
retrenching,0
retrenchment,0
retrial,0
retribution,-1
retributive,0
retried,0
retries,0
retrievable,0
retrieval,0
retrieve,0
retrieved,0
retriever,0
retrieves,0
retrieving,0
retro,0
retroactive,0
retroactively,0
retroactivity,0
retrocede,0
retroceded,0
retrocession,0
retrocessionaires,0
retrocessional,0
retrod,0
retrodden,0
retrofire,0
retrofired,0
retrofires,0
retrofiring,0
retrofit,0
retrofitted,0
retrofitting,0
retrograde,0
retrograded,0
retrogrades,0
retrograding,0
retrogress,0
retrogressed,0
retrogresses,0
retrogressing,0
retrogression,0
retrogressive,0
retrorocket,0
retrospect,0
retrospected,0
retrospecting,0
retrospection,0
retrospective,0
retrospectively,0
retrovirus,0
retry,0
retrying,0
retsina,0
return,0
returnable,0
returnables,0
returned,0
returnee,0
returnees,0
returner,0
returners,0
returning,0
retweet,0
retweeted,0
retweeting,0
retweets,0
retying,0
retype,0
retyped,0
retypes,0
retyping,0
reunderwriting,0
reunification,0
reunified,0
reunifies,0
reunify,0
reunifying,0
reunion,0
reunite,0
reunited,0
reunites,0
reuniting,0
reupholster,0
reupholstered,0
reupholstering,0
reupholsters,0
reupped,0
reuptake,0
reusability,0
reusable,0
reuse,0
reused,0
reuses,0
reusing,0
reutilization,0
rev,0
revalidate,0
revalidated,0
revalidating,0
revalidation,0
revalidations,0
revaluation,0
revalue,0
revalued,0
revalues,0
revaluing,0
revamp,0
revamped,0
revamping,0
revampings,0
revamps,0
revascularization,0
reveal,0
revealed,0
revealing,0
revealingly,0
reveals,0
revegetation,0
reveille,0
revel,0
revelation,0
revelatory,0
reveled,0
reveler,0
reveling,0
revelled,0
reveller,0
revelling,0
revelry,0
revenge,0
revenged,0
revengeful,0
revengefully,0
revenging,0
revenue,0
revenuer,0
reverberate,0
reverberated,0
reverberates,0
reverberating,0
reverberation,0
revere,0
revered,0
reverence,0
reverenced,0
reverencing,0
reverend,0
reverent,0
reverential,0
reverentially,0
reverently,0
reverie,0
reverification,0
revering,0
revers,0
reversal,0
reverse,0
reversed,0
reversely,0
reversibility,0
reversible,0
reversibly,0
reversing,0
reversion,0
reversionary,0
revert,0
reverted,0
revertible,0
reverting,0
reverts,0
revery,0
revest,0
revesting,0
revetment,0
review,0
reviewability,0
reviewable,0
reviewed,0
reviewer,0
reviewing,0
revile,0
reviled,0
revilement,0
reviler,0
revilers,0
reviles,0
reviling,0
revise,0
revised,0
reviser,0
revising,0
revision,0
revisionism,0
revisionist,0
revisit,0
revisited,0
revisiting,0
revisits,0
revitalization,0
revitalize,0
revitalized,0
revitalizes,0
revitalizing,0
revival,0
revivalism,0
revivalist,0
revive,0
revived,0
revives,0
revivification,0
revivified,0
revivifies,0
revivify,0
revivifying,0
reviving,0
revocability,0
revocable,0
revocation,-1
revokable,0
revoke,-1
revoked,-1
revoking,-1
revolt,0
revolted,0
revolting,0
revoltingly,0
revolution,0
revolutionary,0
revolutionise,0
revolutionised,0
revolutionises,0
revolutionising,0
revolutionist,0
revolutionize,1
revolutionized,1
revolutionizes,1
revolutionizing,1
revolvable,0
revolve,0
revolved,0
revolver,0
revolves,0
revolving,0
revue,0
revulsion,0
revved,0
revving,0
reward,0
rewarded,1
rewarding,1
rewarm,0
rewarmed,0
rewarming,0
rewarms,0
rewash,0
rewashed,0
rewashes,0
rewashing,0
reweave,0
reweaved,0
reweaves,0
reweaving,0
rewed,0
rewedded,0
rewedding,0
reweds,0
reweigh,0
reweighed,0
reweighing,0
reweighs,0
reweighted,0
reweighting,0
rewind,0
rewinding,0
rewinds,0
rewire,0
rewired,0
rewires,0
rewiring,0
reword,0
reworded,0
rewording,0
rewords,0
rework,0
reworked,0
reworking,0
reworks,0
rewound,0
rewove,0
rewoven,0
rewritable,0
rewrite,0
rewriting,0
rewritten,0
rewrote,0
rezone,0
rezoned,0
rezones,0
rezoning,0
rhapsodic,0
rhapsodical,0
rhapsodize,0
rhapsodized,0
rhapsodizes,0
rhapsodizing,0
rhapsody,0
rhea,0
rhenium,0
rheostat,0
rhesus,0
rhetoric,0
rhetorical,0
rhetorically,0
rhetorician,0
rheum,0
rheumatic,0
rheumatically,0
rheumatism,0
rheumatoid,0
rheumatologist,0
rheumatology,0
rheumier,0
rheumiest,0
rheumy,0
rhinestone,0
rhinitides,0
rhinitis,0
rhino,0
rhinoceri,0
rhinoceros,0
rhizome,0
rho,0
rhodium,0
rhododendron,0
rhomboid,0
rhomboidal,0
rhombus,0
rhubarb,0
rhyme,0
rhymed,0
rhymer,0
rhymester,0
rhyming,0
rhythm,0
rhythmic,0
rhythmical,0
rhythmically,0
rial,0
rib,0
ribald,0
ribaldry,0
ribbed,0
ribber,0
ribbers,0
ribbing,0
ribbon,0
riboflavin,0
rice,0
riced,0
ricer,0
rich,0
richer,0
richest,0
richly,0
richness,0
ricing,0
rick,0
ricked,0
ricketier,0
ricketiest,0
rickets,0
rickety,0
ricking,0
rickrack,0
ricksha,0
rickshaw,0
ricochet,0
ricocheted,0
ricocheting,0
ricochetted,0
ricochetting,0
ricotta,0
rid,0
ridaforolimus,0
riddance,0
ridded,0
ridden,0
ridding,0
riddle,0
riddled,0
riddling,0
ride,0
rider,0
riderless,0
ridership,0
riderships,0
ridesharing,0
ridge,0
ridged,0
ridgepole,0
ridgier,0
ridgiest,0
ridging,0
ridgy,0
ridicule,-1
ridiculed,-1
ridiculing,-1
ridiculous,0
ridiculously,0
ridiculousness,0
riding,0
rids,0
rifaximin,0
rife,0
rifer,0
rifest,0
riff,0
riffed,0
riffing,0
riffle,0
riffled,0
riffling,0
riffraff,0
rifle,0
rifled,0
rifleman,0
rifler,0
riflers,0
rifling,0
rift,0
rifted,0
rifting,0
rig,0
rigamarole,0
rigatoni,0
rigged,0
rigger,0
rigging,0
right,0
righted,0
righteous,0
righteously,0
righteousness,0
righter,0
rightest,0
rightful,0
rightfully,0
rightfulness,0
righting,0
rightism,0
rightist,0
rightly,0
rightmost,0
rightness,0
rightsholders,0
rightsize,0
rightsized,0
rightsizes,0
rightsizing,0
rightward,0
rightwards,0
rigid,0
rigidity,0
rigidly,0
rigidness,0
rigmarole,0
rigor,0
rigorous,0
rigorously,0
rigorousness,0
rigour,0
rile,0
riled,0
riles,0
riling,0
rill,0
rim,0
rime,0
rimed,0
riming,0
rimless,0
rimmed,0
rimming,0
rind,0
rindopepimut,0
ring,0
ringback,0
ringed,0
ringer,0
ringgit,0
ringing,0
ringleader,0
ringlet,0
ringlike,0
ringmaster,0
ringside,0
ringtones,0
ringworm,0
rink,0
rinse,0
rinsed,0
rinsing,0
riot,0
rioted,0
rioter,0
rioting,0
riotous,0
riotously,0
rip,0
riparian,0
ripcord,0
ripe,0
ripely,0
ripen,0
ripened,0
ripeness,0
ripening,0
ripens,0
riper,0
ripest,0
ripoff,0
ripoffs,0
ripost,0
riposte,0
riposted,0
riposting,0
riposts,0
ripped,0
ripper,0
ripping,0
ripple,0
rippled,0
ripplier,0
rippliest,0
rippling,0
ripply,0
ripsaw,0
riptide,0
rise,0
risen,0
riser,0
risibility,0
risible,0
rising,0
risk,0
risked,0
riskier,0
riskiest,0
riskily,0
riskiness,0
risking,0
riskless,0
risky,0
risotto,0
risque,0
rite,0
ritual,0
ritualism,0
ritualistic,0
ritualistically,0
ritually,0
rituximab,0
ritzier,0
ritziest,0
ritzy,0
rival,0
rivaled,0
rivaling,0
rivalled,0
rivalling,0
rivalry,0
rive,0
rived,0
riven,0
river,0
riverbank,0
riverbed,0
riverboat,0
riverboats,0
riverfront,0
riverside,0
rives,0
rivet,0
riveted,0
riveter,0
riveting,0
rivetted,0
rivetting,0
riving,0
rivulet,0
riyal,0
roach,0
road,0
roadbed,0
roadblock,0
roadblocked,0
roadblocking,0
roadbuilding,0
roadhouse,0
roadie,0
roadies,0
roadkill,0
roadmap,0
roadmaps,0
roadrunner,0
roadshow,0
roadshows,0
roadside,0
roadster,0
roadway,0
roadwork,0
roadworks,0
roadworthier,0
roadworthiest,0
roadworthy,0
roam,0
roamed,0
roamer,0
roaming,0
roamings,0
roams,0
roan,0
roar,0
roared,0
roarer,0
roaring,0
roast,0
roasted,0
roaster,0
roasting,0
rob,0
robbed,0
robber,0
robbery,0
robbing,0
robe,0
robed,0
robin,0
robing,0
robot,0
robotic,0
robotically,0
robotics,0
robotize,0
robotized,0
robotizes,0
robotizing,0
robs,0
robust,0
robuster,0
robustest,0
robustly,0
robustness,0
rock,0
rockabilly,0
rockbound,0
rocked,0
rocker,0
rocket,0
rocketed,0
rocketing,0
rocketry,0
rockfall,0
rockfalls,0
rockier,0
rockiest,0
rockiness,0
rocking,0
rocky,0
rococo,0
rod,0
rode,0
rodent,0
rodeo,0
roe,0
roebuck,0
roentgen,0
roger,0
rogered,0
rogering,0
rogers,0
rogue,0
roguery,0
roguish,0
roguishly,0
roguishness,0
roil,0
roiled,0
roiling,0
roils,0
roister,0
roistered,0
roisterer,0
roistering,0
roisters,0
role,0
roll,0
rollback,0
rolldown,0
rolldowns,0
rolled,0
roller,0
rollercoaster,0
rollerskating,0
rollerskatings,0
rollforward,0
rollforwards,0
rollick,0
rollicked,0
rollicking,0
rollickings,0
rollicks,0
rolling,0
rolloff,0
rolloffs,0
rollout,0
rollouts,0
rollover,0
rollstock,0
rollup,0
rollups,0
romaine,0
roman,0
romance,0
romanced,0
romancer,0
romancers,0
romancing,0
romantic,0
romantically,0
romanticism,0
romanticist,0
romanticize,0
romanticized,0
romanticizes,0
romanticizing,0
romeo,0
romp,0
romped,0
romper,0
romping,0
rondo,0
rood,0
roof,0
roofed,0
roofer,0
roofing,0
roofless,0
roofline,0
rooftop,0
rook,0
rooked,0
rookery,0
rookie,0
rooking,0
room,0
roomed,0
roomer,0
roomette,0
roomful,0
roomier,0
roomiest,0
roominess,0
rooming,0
roommate,0
roomy,0
roost,0
roosted,0
rooster,0
roosting,0
root,0
rooted,0
rooter,0
rooting,0
rootless,0
rootlet,0
rootworm,0
rope,0
roped,0
roper,0
ropier,0
ropiest,0
roping,0
ropy,0
rosary,0
rose,0
roseate,0
rosebud,0
rosebush,0
rosemary,0
rosette,0
rosewater,0
rosewaters,0
rosewood,0
rosier,0
rosiest,0
rosily,0
rosin,0
rosined,0
rosiness,0
rosining,0
roster,0
rostrum,0
rosy,0
rot,0
rotable,0
rotary,0
rotate,0
rotated,0
rotates,0
rotating,0
rotation,0
rotational,0
rotatory,0
rote,0
rotgut,0
rotisserie,0
rotogravure,0
rotor,0
rototiller,0
rototillers,0
rotted,0
rotten,0
rottener,0
rottenest,0
rottenly,0
rottenness,0
rotting,0
rotund,0
rotunda,0
rotundity,0
rotundness,0
rouble,0
roue,0
rouge,0
rouged,0
rough,0
roughage,0
roughed,0
roughen,0
roughened,0
roughening,0
roughens,0
rougher,0
roughest,0
roughhouse,0
roughhoused,0
roughhouses,0
roughhousing,0
roughing,0
roughly,0
roughneck,0
roughnecked,0
roughnecking,0
roughness,0
roughshod,0
rouging,0
roulette,0
round,0
roundabout,0
rounded,0
roundelay,0
rounder,0
roundest,0
roundhouse,0
rounding,0
roundish,0
roundly,0
roundness,0
roundtable,0
roundtrip,0
roundup,0
roundworm,0
rous,0
rouse,0
roused,0
rousing,0
roust,0
roustabout,0
rousted,0
rousting,0
rousts,0
rout,0
route,0
routed,0
router,0
routine,0
routinely,0
routing,0
routinize,0
routinized,0
routinizes,0
routinizing,0
rove,0
roved,0
rover,0
roves,0
roving,0
row,0
rowboat,0
rowdier,0
rowdiest,0
rowdily,0
rowdiness,0
rowdy,0
rowdyism,0
rowed,0
rowel,0
roweled,0
roweling,0
rowelled,0
rowelling,0
rower,0
rowing,0
royal,0
royalist,0
royally,0
royalty,0
rub,0
rubati,0
rubato,0
rubbed,0
rubber,0
rubberier,0
rubberiest,0
rubberize,0
rubberized,0
rubberizes,0
rubberizing,0
rubberneck,0
rubbernecked,0
rubbernecker,0
rubbernecking,0
rubbery,0
rubbing,0
rubbish,0
rubbishy,0
rubble,0
rubdown,0
rube,0
rubella,0
rubicund,0
rubidium,0
rubier,0
rubiest,0
ruble,0
rubric,0
ruby,0
rucksack,0
ruckus,0
rudder,0
rudderless,0
ruddier,0
ruddiest,0
ruddiness,0
ruddy,0
rude,0
rudely,0
rudeness,0
ruder,0
rudest,0
rudiment,0
rudimentary,0
rue,0
rued,0
rueful,0
ruefully,0
ruefulness,0
ruff,0
ruffed,0
ruffian,0
ruffianly,0
ruffing,0
ruffle,0
ruffled,0
ruffling,0
ruffly,0
rug,0
rugby,0
rugged,0
ruggeder,0
ruggedest,0
ruggedly,0
ruggedness,0
ruin,0
ruination,0
ruined,0
ruing,0
ruining,0
ruinous,0
ruinously,0
rule,0
rulebook,0
rulebooks,0
ruled,0
rulemaking,0
rulemakings,0
ruler,0
ruling,0
rum,0
rumba,0
rumbaed,0
rumbaing,0
rumble,0
rumbled,0
rumbling,0
ruminant,0
ruminate,0
ruminated,0
ruminates,0
ruminating,0
rumination,0
ruminative,0
rummage,0
rummaged,0
rummaging,0
rummer,0
